,Date,Tweets
112,2021-06-15 08:34:16+00:00,"Code Punk #2689 #NFT minted on @hicetnunc2000 💥

Collect this one (2 ꜩ, 1/1): https://t.co/1lQv8xqvQF

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #nftart #nftartists #nftartist #nftshill #tezos #nftcommunity #cleannft

(left CryptoPunk / right Code Punk) https://t.co/4hzk9xbMRH"
113,2021-06-15 05:05:57+00:00,"On February 28th 2021, I came across this tweet by @biancoresearch that planted a seed of change for my financial outlook. I did each of these things he listed below. Thank you, Jim. 
#crypto #Defi #cryptopunk #BAYC #NFT https://t.co/z3iUTXV2h0"
114,2021-06-15 04:48:24+00:00,"Dropping Wednesday on @superrare...

the 4/10 of my AI Imagined #CryptoPunk series, an AI Imagined #BAYC.

See it close-up and in person at the Meta Portrait Gallery in #cryptovoxels, including a time-lapse of its creation.

https://t.co/aCfN54qoix https://t.co/5TiGNptgeM"
115,2021-06-15 04:21:17+00:00,"This is going to be a prime example of how amazing the 
@decentraland community truly is 😀

We just exploded the YouTube trading series with a huge trade from @greenthumb1435 🤯

One step closer to that CryptoPunk, new video out tomorrow, link to my channel in the bio 😆

#NFT https://t.co/xvgi9c4Xy3"
116,2021-06-15 03:41:04+00:00,"CryptoPunk se vende por $11.8 millones 

NFTs que corren sobre #Ethereum 

Una red que a pesar de todos los problemas, se crean cosas como estas. 

#NFTs #Ethereum

https://t.co/IJ061rlH3g"
117,2021-06-15 02:49:59+00:00,I’d rather have an animated gif for a pfp than a cryptopunk png
118,2021-06-14 23:36:43+00:00,"What are the odds of me getting this ‘Bored Punk’? Exactly the same as my first ‘Crypto Spunk’? 🤔 Both derivatives of CryptoPunk #4211

Only one I could get. Lost a ton of gas going after the apes. Sold out in minutes. S/o to @BoredPunkYC &amp; @Punklestiltskin 

#NFTs #cryptopunks https://t.co/01fqXpRf1K"
119,2021-06-14 23:24:46+00:00,when the owner of #cryptopunk 3443 (alien cowboy) casually mints around 10 bastards 👀👀 https://t.co/AsxiRHX3vL
120,2021-06-14 23:01:36+00:00,These #cryptopunk rugs are 🔥 https://t.co/AQg51atW9E
121,2021-06-14 22:02:38+00:00,1.6k eth floor #cryptopunk ape &gt; 1.6 eth floor #bayc ape
122,2021-06-14 21:56:45+00:00,"Ethereum is the community-run technology powering the cryptocurrency, ether (ETH) and thousands of decentralized applications.

#nft #nftpixels #nft-pixels #cryptopunk #nftart #nftcollector #nftartist #nfts #nftcommunity #nftcollectors #nftartfinance #nftartists #nftmagazine #nft https://t.co/f0425ZB7pa"
123,2021-06-14 21:21:57+00:00,Cryptopunk_Machina 🤖 https://t.co/aLOzKUWp7C
124,2021-06-14 19:13:09+00:00,"One of the coolest projects I've seen! Made my first trade yesterday. You can even 1. add ETH, 2. trade with OpenSea Collections that has no individual contract. Mindblown! I hope I can trade a @ChubbiesNFT for a @CartladsNFT when this is all over. Or somehow trade a cryptopunk👀 https://t.co/ouRSHNMihH"
125,2021-06-14 19:00:01+00:00,"#CryptoPunk, un personnage numérique, a été vendu à près de 12 millions de dollars ! @VDekyvere nous parle de l’envolée du prix des œuvres digitales. 

💰https://t.co/VT4zEAgqMH #28min https://t.co/5vpif6knml"
126,2021-06-14 18:18:00+00:00,"Ça devrait parler de NFT dans @28minutes sur @ARTEfr 
Espérons que la brève sur la vente chez @Sothebys d un cryptopunk @larvalabs va vulgariser ce concept d art au gd public 👍🏻"
127,2021-06-14 16:44:54+00:00,"Just discovered that CryptoPunk #7388 and CryptoPunk #2062 are the parents of my little CryptoBabyPunk #254, hope to meet them one day ✨

#cryptopunks #cryptobabypunks #NFTCommunity #nftart #NFTs #NFT #nftcollectors #NFTartists @cryptobabypunks https://t.co/ouFhX1Snyt"
128,2021-06-14 16:04:24+00:00,"🚨EP 1, Trading a @decentraland wearable up to a CryptoPunk is live on YouTube🚨

The CryptoPunk will then be given away at an event within #Decentraland 😆 Dm me with any trade offers for the current #Decentraland wearable, open to all #NFT offers !!!

https://t.co/NBPPgDrMuu https://t.co/b8rnII1pcf"
129,2021-06-14 15:35:03+00:00,"📺 On this week’s pop crypto recap, @ddwchen &amp; @zayirey discuss:

- El Salvador’s #Bitcoin adoption
- $11.8M #Cryptopunk NFT sale by @Sothebys 
- Woman of the week @e_rossiello 
- Doge #NFT auction
- Some juicy memes

&amp; more!

Watch here: https://t.co/H0gJIVX5Yv"
130,2021-06-14 12:14:41+00:00,There’s some poetic irony that the cryptopunk crowd isn’t on the actual crypto punk market
131,2021-06-14 11:50:15+00:00,Real talk. Looking to swap my Genesis 000 @eboyblockbob for a #cryptopunk. Y’all thinking I’m crazy?… y’all don’t understand the history of @eBoyArts. Serious offers only. https://t.co/j9ik0Vq0io
132,2021-06-14 09:11:53+00:00,I put the “punk” in cryptopunk.
133,2021-06-14 08:19:03+00:00,"NFTs are trending after a #CryptoPunk sold for $11.8 million at auction.

What’s the most you would pay for a CryptoPunk? #NFT https://t.co/uXwehLTs1G"
134,2021-06-14 05:05:35+00:00,"Alright.. it's been over a month. Lets see where we're at..

CryptoPunk 
███░░░░░░░ 37%⬇️

Bitcoin         
███░░░░░░░ 39%⬇️

YFI                
███░░░░░░░ 39%⬇️"
135,2021-06-14 05:03:27+00:00,"For anyone who owns a CryptoPunk or Bored Ape, what are the most sought after traits you look for? I see the trippy skin seems to be a big hit with people.

But I'm curious to know if it's sought after due to it looking cool or because it's rare?

#bayc #cryptopunks"
136,2021-06-14 05:00:40+00:00,"#cryptopunksfloorhistory Monday Update:

Larva Labs floor: 14.90Ξ 📉
109 punks for sale below 20Ξ (–3)
https://t.co/hSfxyI0xkF

OpenSea floor (Wrapped CryptoPunks): 19.00Ξ 😴
https://t.co/cfrUwtZBYw

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/n7m5N9Mtwx"
137,2021-06-14 05:00:23+00:00,"Sillytuna received a pleasant surprise following his wildly successful alien cryptopunk sale at the Sotheby’s auction. Holding a BAYC t-shirt, @sillytuna posted “On the same day as the alien sale, look what came through the post #BAYC” https://t.co/951RoPiXEw"
138,2021-06-13 22:20:03+00:00,From Sotheby’s ‘CryptoPunk’ coup to an anti-Picasso protest: The Best and Worst of the Art World This Week: https://t.co/VCPRtF4c5c https://t.co/w0aq775hb9
139,2021-06-13 21:11:27+00:00,"The DystoFactory Upgrade opens its doors, if you have an OG CryptoPunk and a DystoPunk V1, you can dystopianize your CryptoPunk completely free. #DystopianPunks #NFTs #Punkverse #UnofficialPunks #V2 💎🚀🔥

More info Discord: https://t.co/gvCGuwzCtm
https://t.co/N5LU8He7FG https://t.co/mZh6iaiGwP"
140,2021-06-13 16:58:00+00:00,"Wooww CryptoPunk #8299 Sold for Ξ60 few days ago!

#cryptopunks #nftcommunity"
141,2021-06-13 15:36:30+00:00,"A Weekly Recap of #NFT sales and projects. Your Virtual Carrots 🥕 🥕

♦️@Sothebys auctions Cryptopunk for $11.8M
♦️INSANE @TheSandboxGame plot Sale
♦️@BoredApeYC beats @nbatopshot 
♦️@zed_run and @GutterCatGang https://t.co/IAzYAKaex2"
142,2021-06-13 07:09:49+00:00,"Vimal’s 2nd NFT is launched!! Proud collectors of his 1st edition of his series.

You’ll praise yourself one day for collecting one of it.

- Rare Indian NFTs.

#nft #Collector #NFTcollectibles #NFTCommunity #cryptoart #cryptoartist #NFTs #NFTdrop #CryptoPunk #NFTINDIA https://t.co/FnHKSE7PzP"
143,2021-06-13 02:26:11+00:00,"Awesome! So, now we can buy a #cryptopunk on a loan that repays itself?😉 https://t.co/RfxO4Qp1Mb"
144,2021-06-13 02:23:56+00:00,"Here is a sobering thought. One punk sold for $11.8M. HEN does about ~$100K in sales a week right now, or ~$5.2M a year. Meaning ONE f'in cryptopunk sold for 2+ years of current HEN trading volumes."
145,2021-06-13 00:39:21+00:00,"After a little rest, we continue where we left off.😸
A new girl has joined us. 🖼️Kandinsky Punk #096, inspired by CryptoPunk 6197

P: Ξ0.05
👉https://t.co/i2W6Lu3eCT

#NFT #NFTs #Cryptopunks #nftart #NFTCommunity #NFTartist #nftcollectors #NFTdrop #cryptoart @opensea #altpunks https://t.co/xhm7pWPH20"
146,2021-06-12 22:05:11+00:00,"🔥SOLD!!🔥
Modern Punk #0151

https://t.co/zglAYxDCOh

@robhoehne grabs himself the one and ONLY 7 trait #CryptoPunk stoked one of the OG's picked him up! Thanks so much for all your support bud! 💕💕

#NFTs #NFTCommunity #NFTcollectibles #NFTcollection #nftcollectors #NFTdrop"
147,2021-06-12 21:45:00+00:00,"Recorded rolling the last few drops, wanted to show that #cryptopunk #8348 was a random pull for the collection. 

Wasn't sure I had really rolled the legendary 7 Trait till I scrolled down and saw @seedphrase in the transaction history 👀

#NFTs #ModernPunks #nftcollectors https://t.co/s25mHfq3LM"
148,2021-06-12 21:16:39+00:00,"No video today in NYC, but I did see a #CryptoPunk billboard so that’s cool :)"
149,2021-06-12 21:08:20+00:00,‘CryptoPunk’ NFT sells for $11.8 million at Sotheby’s https://t.co/lnmIt0LLhS
150,2021-06-12 19:46:23+00:00,'CryptoPunk' NFT sells for $11.8 million at Sotheby's https://t.co/sfKIgb8C3o https://t.co/9F8Ic3l4YP
151,2021-06-12 19:37:16+00:00,"Just lowered the price on a bunch of stuff on my opensea grab something while eth and gas is low! 
#NFT #opensea #boredapeyc #NFTs #nftart #nftcollectors #NFTdrop #cryptopunks #CRYPTOPUNK #nonfungible #NFTcollectibles #punks #unofficialpunks
https://t.co/YT2c4CN4o1"
152,2021-06-12 19:03:08+00:00,"The City Of Etheria 02
Etherian Nights 

In the second drop of our Cryptopunk Collection, we get a glimpse of our Cyberpunk city life at night, above and underground. This is a another step to a bigger project we hope to show you very soon.

https://t.co/4BNI0CLDAM https://t.co/5xiqK7sVIo"
153,2021-06-12 16:59:00+00:00,"Wooww CryptoPunk #9476 Sold for Ξ55 few days ago!

#cryptopunks #nftcommunity"
154,2021-06-12 16:46:06+00:00,how much is my cryptopunk worth? https://t.co/6TsQLERTxx
155,2021-06-12 15:26:17+00:00,"Still blows my mind that @larvalabs #CryptoPunk 7523 sold for $11.8 million 🤯🤯

Had to throw my rendition into the mix, priced at 0.118 $ETH (That's the same, right?)😂

https://t.co/E9xd8PwUpK

#NFTCommunity #nftart #NFT #cryptopunks https://t.co/je7vZdor6B"
156,2021-06-12 14:43:17+00:00,You know you are in Williamsburg when you see cryptopunk graffiti on rooftops.
157,2021-06-12 14:13:49+00:00,"In this week's #NFT news:

A #CryptoPunk sells for a record-breaking $11.8 million

@BosonProtocol makes the largest @decentraland land purchase to date

@playmythical raises $75 million to expand their NFT game engine

Read the full article here: https://t.co/MLCOlrDdQQ https://t.co/hhE7RSLju4"
158,2021-06-12 13:24:05+00:00,"Immersion in straight forms and simple colors in the style of cubism, modernism and avant-garde.
https://t.co/MOxJB4SVv8

#NFTs #NFT #NFTartist #NFTcollector #NFTartists #NFTcollectors #NFTCommunity #NFThypesquad #cryptoart #cryptoartist #crypto #darkasranaut #opensea #cryptopunk https://t.co/G6qC7qTxyx"
159,2021-06-12 12:54:23+00:00,A few thoughts on the significance of the sale of #CryptoPunk 7523 @Sothebys @sillytuna @AltJamesA #NFT #cryptoart https://t.co/SY9dR22XOo
160,2021-06-12 09:40:22+00:00,Matcha ‘dark mode’ boi vs the #CryptoPunk pup 🐶✨ only one can win! https://t.co/butBXOizpd https://t.co/tEv4QbKcIE
161,2021-06-12 08:32:09+00:00,"It's like he escaped from the cover of a rock and roll magazine 🎸✨

CryptoPunk X #6476 — SOLD! Look for it in someone's hands, in the secondary market on @airnfts 🔥🤟✨

#cryptopunks #nft #nfts #airnfts #digitalart #pixelart #cryptoart #BSC #BinanceSmartChain https://t.co/v3IkUA2F8K"
162,2021-06-12 08:30:37+00:00,"It was a stylish dude 😎✨

CryptoPunk X #6291 — SOLD! Look for it in someone's hands, in the secondary market on @airnfts 🔥🤟✨

#cryptopunks #nft #nfts #airnfts #digitalart #pixelart #cryptoart #BSC #BinanceSmartChain https://t.co/clDMFAyBsu"
163,2021-06-12 08:15:18+00:00,"#cryptopunksfloorhistory Saturday Update:

Larva Labs floor: 15.00Ξ 📈
112 punks for sale below 20Ξ
https://t.co/hSfxyI0xkF

OpenSea floor (Wrapped CryptoPunks): 25.00Ξ 😴
https://t.co/cfrUwtZBYw

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/erZagqaZFu"
164,2021-06-12 04:34:56+00:00,"I also own CryptoPunk, DM me if interested. No joke offers I know what I have. https://t.co/3Ugt6uvwwI https://t.co/wAV6gRbwdH"
165,2021-06-12 04:07:38+00:00,"$119k! The biggest NFT sale of the last 5 days, 9 hours! CryptoPunk #1308 was purchased by 0x14ae for Ξ52.0 ($119k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum #cryptopunks https://t.co/kKL3AT6gV9"
166,2021-06-12 03:24:34+00:00,"NFT news:

@jcaplain: ""NFTs are dead!""

CryptoPunk #7532: "" hold my beer""

https://t.co/2G7w8OIjCQ"
167,2021-06-12 02:47:26+00:00,"DraftKings will parlay Shalom’s alien CryptoPunk purchase into an NFT play

I would transfer or license rights to DraftKings and let them start using it in marketing collateral, in-app, and billboards

I would make it the official DraftKings mascot."
168,2021-06-12 02:25:08+00:00,"Another Punk #28 &amp; 29 GEN 2 has been minted.

Listed for sale on 
@opensea

Price: Ξ0.015 / Each one

Get It on: 
https://t.co/fxV3lT7zrY

https://t.co/2XRuMjt10j
 #NFT #NFTs #CryptoPunks #Altpunks #CryptoPunk #NFTCommunity #NFTCollectors"
169,2021-06-12 02:24:43+00:00,congratulations to @mccoyspace and @PostmastersBC on the sale of “Quantum” - an absolute steal compared to the alien cryptopunk IMHO. #NFTs https://t.co/jLNFDz6do0
170,2021-06-12 00:33:33+00:00,Anyone selling a #cryptopunk around the floor? I have a buyer....DM me please.
171,2021-06-11 23:41:28+00:00,@PRguitarman @fvckrender Need a hardware wallet for the cryptopunk and artwork too.
172,2021-06-11 23:23:24+00:00,@beaniemaxi @fvckrender I have this one where you can see the transaction of the CryptoPunk and other assets. It’s so fucking sad  https://t.co/0LoyIkx2U0
173,2021-06-11 23:15:06+00:00,"🚨 Today's MoFi Consensus: @kevinrose @freshfey talk El Salvador’s embracing of bitcoin, how to haggle price on NFTs, XDEFI wallet, BlockFi’s growth, Satellite the Discord killer, and the $11.75M Sotheby’s Cryptopunk sale. https://t.co/4nvTdrn8K9"
174,2021-06-11 22:08:17+00:00,"This ‘Covid Alien’ CryptoPunk NFT sold for $11.75M.

The opening bid was $1.5M.

Four minutes later, it surpassed $11M.

INSANE. https://t.co/H7HCNy8mYz"
175,2021-06-11 21:00:01+00:00,"Five More #CryptoPunk #NFTs are going on sale at Sotheby’s – but what are they actually?
Photo: Sotheby’s

Learn more: https://t.co/qOwHmjVBEG https://t.co/v7LlMmUb2m"
176,2021-06-11 20:51:16+00:00,"Let’s have a look at the next @Sothebys auction featuring physical #cryptopunk prints.

Misleading description. No the prints are not as rare as an ape. You are buying a floor / mid range punk and paying a premium for a signed print. #NFTs https://t.co/cEQw0nJRgM"
177,2021-06-11 20:02:38+00:00,A Cryptopunk #NFT was sold for almost $12 million dollars on a Sotheby's #auction https://t.co/c4C2bWFLIK
178,2021-06-11 19:30:13+00:00,"ICYMI: Rare ‘Alien’ CryptoPunk fetches $11.8 million in Sotheby’s auction
https://t.co/megqnDye6X"
179,2021-06-11 19:22:31+00:00,"Yesterday I received an offer for my first NFT
➡️XRPerience: Bon Voyage!
(900+ graphics I made for the XRP community in the last 3+ years). And, I was thrilled

But, after seeing that CryptoPunk NFT was sold for $11.8M I thought it would be wise to just wait for a better offer😎 https://t.co/OTQEnU6fJ4 https://t.co/yC9L2Kh8W8"
180,2021-06-11 18:16:16+00:00,"wow: a rare, mask-wearing CryptoPunk NFT sold for $11.8m, while the FIRST EVER NFT sold for... $1.4 million. @ecgenc interviews the CryptoPunk buyer and seller: https://t.co/PSO52rHDdw"
181,2021-06-11 18:14:04+00:00,"DraftKings Billionaire: Why I Paid $11.8 Million for a CryptoPunk NFT 
► https://t.co/MC62LPrh6D https://t.co/ZiNMDsZcF4"
182,2021-06-11 18:13:17+00:00,cryptopunk art is literally all the same its so funny https://t.co/HxkXiRF21B
183,2021-06-11 18:09:17+00:00,"I don’t care if #boredape, #meebit, or #cryptopunk. if you’ve got the drip, you’re in 🙏🔥 https://t.co/DVj2LrQdih"
184,2021-06-11 17:27:18+00:00,"Yesterday, a CryptoPunk sold for 11.8M USD at Sotheby's. Today, the original DOGE photo sold on Zora for 1696.9 ETH. #NFTsAreDead https://t.co/THhOmuvvAV"
185,2021-06-11 16:58:00+00:00,"Wooww CryptoPunk #9572 Sold for Ξ38 few days ago!

#cryptopunks #nftcommunity"
186,2021-06-11 16:54:25+00:00,"(5/9) Then Crowley wanted to promote me and sent the ""Ptichka"" he bought to the @punk4156 contest, the winner of which received a cryptopunk in exchange for his work. To our surprise, our NFT has generated huge buzz! We were among the finalists and were close to winning. https://t.co/09q1ttgoCH"
187,2021-06-11 16:20:08+00:00,"These @PunkBabies are pretty darn cute.  Only 3900 of them and they sold OUT this morning.  The floor is .02!  Grab some here https://t.co/O1JdHjf6iH

#NFT #nftcollector #CryptoPunk https://t.co/nShwZtmi0A"
188,2021-06-11 16:18:55+00:00,"ooooooooh boy, yeah we doing this now lol. Yall got your #apes,  I got my bbys 

https://t.co/XhvVSgUXSW

#nft #nfts #crypto #eth #opensea #cryptopunk #punks #punkbaby https://t.co/hOIR1Ogq7c"
189,2021-06-11 16:12:37+00:00,"Let’s take you through the top 5 most expensive NFTs ever to be sold✨

5. Jack Dorsey’s first-ever tweet
Beeple’s “Crossroads”
3. CryptoPunk #7804
2. CryptoPunk #3100
1. Beeple’s “EVERYDAYS: THE FIRST 5000 DAYS”

#NFTinsights #Twitter #Crossroads #NFTart #Trending https://t.co/bJhSJc5kIq"
190,2021-06-11 16:09:09+00:00,"LIVE: @jack suggests Twitter is likely to integrate Lightning Network, @Sothebys sold an NFT of CryptoPunk for $11.8 million, the ripple effect of El Salvador's currency law and more.

""The Hash"" panel chats Friday's top stories on https://t.co/yHMYaDyzNy: https://t.co/zq3zirir0y"
191,2021-06-11 16:03:42+00:00,.@beeple paid tribute to CryptoPunk #7523’s record-setting $11.8M @Sothebys sale in his latest Everyday 👽 https://t.co/p2GhUD3VlM
